gene_id,gene_short_name,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
ENSG00000126264,HCST,E01,0.1426482510830585,3.1872550797367523,0.9124182159746065,0.15634086275961478,0.039671454723038166,1.0183185509771228e-59,4.0005255266266856e-54
ENSG00000011600,TYROBP,E01,0.1309660447912073,10.28740214194301,0.9809548487400401,0.1335087389184354,0.05440682961082443,2.859191973063994e-81,1.1232507217700284e-75
ENSG00000087086,FTL,E01,0.15564341706721788,62.29263875481464,0.9999352205739457,0.15565350021162494,0.09976809599953688,9.752061070462821e-148,3.831155703897742e-142
ENSG00000025708,TYMP,E01,0.13993788367228643,2.7420797599251725,0.8579387186629527,0.1631094163582819,0.06048174432479826,3.6907839878321657e-90,1.4499466343237932e-84
ENSG00000177606,JUN,E02,0.1503535133052078,4.088947414599124,0.7765625,0.19361418212340642,0.04769438342452686,6.767170929528666e-38,2.6585237026909136e-32
ENSG00000168028,RPSA,E02,0.13943939215369996,5.069451556640896,0.9385416666666667,0.1485702735488923,0.03664747438103266,1.6740272251924664e-29,6.5765163958021155e-24
ENSG00000109684,CLNK,E02,0.1545513848634617,0.3360393159646233,0.20260416666666667,0.762824316035595,0.08764849933261916,3.2100153712868133e-68,1.2610737987022524e-62
ENSG00000128040,SPINK2,E02,0.1568954335943158,1.1425724896852016,0.35833333333333334,0.4378477216585557,0.10802875012957337,1.0860916515272025e-83,4.2667762185237065e-78
ENSG00000186468,RPS23,E02,0.1326222995551587,18.605338506009506,0.9994791666666667,0.13269140966435888,0.07049825190051981,3.322443336535907e-55,1.3052417994181505e-49
ENSG00000081189,MEF2C,E02,0.16479785436614897,1.6173305199839845,0.7052083333333333,0.233686765423195,0.11307707356988767,1.5938617185315246e-87,6.261581392954206e-82
ENSG00000019582,CD74,E02,0.17089136837406438,13.256572814506493,0.9203125,0.1856884138529732,0.020308371188758386,4.6919509759125466e-17,1.8432610925930994e-11
ENSG00000183072,NKX2-5,E02,0.18367708593357251,0.27921527179408223,0.21041666666666667,0.8729208044367802,0.09530756592984141,4.9354647392804765e-74,1.938926935614771e-68
ENSG00000204287,HLA-DRA,E02,0.16141207307551703,15.732168453934255,0.9036458333333334,0.17862315867722922,0.007219189712945649,5.617629588842505e-7,0.2206919489754311
ENSG00000196126,HLA-DRB1,E02,0.13123552165368804,6.763667029778928,0.775,0.1693361569725007,0.00452543326157586,7.441999042167212e-5,1
ENSG00000231389,HLA-DPA1,E02,0.17066762712673425,9.03699179591084,0.7463541666666667,0.2286684187601743,0.016906096208633276,1.881455271626812e-14,7.3914099219022295e-9
ENSG00000223865,HLA-DPB1,E02,0.15274114974480635,7.855224700148619,0.74375,0.20536625175772283,0.01241932399811454,5.2511201695077823e-11,2.0629340653121493e-5
ENSG00000231500,RPS18,E02,0.13154114102215686,26.927875780513002,1,0.13154114102215686,0.050281027788470045,7.349856542322222e-40,2.8874352417905386e-34
ENSG00000135535,CD164,E02,0.2260650113300098,3.198027538139537,0.6932291666666667,0.32610429883818093,0.11632674309162461,5.42657591794004e-90,2.1318629088182526e-84
ENSG00000136929,HEMGN,E02,0.1366303888161657,0.5080095987052532,0.24583333333333332,0.5557846324725385,0.07873209916245913,1.875666831491744e-61,7.368669687525206e-56
ENSG00000251562,MALAT1,E02,0.14484231451660057,151.1790714609496,1,0.14484231451660057,0.10584827715637439,4.9138947950424965e-82,1.930453053601215e-76
ENSG00000226777,KIAA0125,E02,0.13643313937615925,1.063828850844054,0.3734375,0.36534397155122145,0.08380503511439022,2.6509066161413976e-65,1.041424569590845e-59
ENSG00000167526,RPL13,E02,0.132728794597486,26.4620249643442,1,0.132728794597486,0.07053512715458753,3.115118226822973e-55,1.2237928861167659e-49
ENSG00000198242,RPL23A,E02,0.1327910161232622,13.069938934305297,0.9984375,0.13299882679012176,0.043986688807140954,4.43031453237747e-35,1.7404756459316832e-29
ENSG00000101439,CST3,E02,0.14086645621613417,15.816465299760193,0.8729166666666667,0.16137446058172888,2.849009480153834e-4,0.3202369614853442,1
ENSG00000101134,DOK5,E02,0.1653202701585706,0.32821441674938107,0.18333333333333332,0.9017469281376579,0.08547735631401418,1.4264381531733853e-66,5.603847871030835e-61
ENSG00000105372,RPS19,E02,0.13374315133483572,25.147324759606644,1,0.13374315133483572,0.08379626844415133,2.6918290375807107e-65,1.0575011883878076e-59
ENSG00000083845,RPS5,E02,0.13780120635557444,7.102775871920841,0.978125,0.14088302247215279,0.044771216055593185,1.1233284688015829e-35,4.413063289395147e-30
