id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_short_name
ENSG00000249236,0.009553810589566138,-2.2137501891807845,3.2127063896513857,-0.6890608479852406,0.4907849769097319,NA,CTD-2227I18.1
ENSG00000164512,0.35357270389611223,-0.7359868253735304,2.2025260471769594,-0.33415578731378265,0.7382620048413606,NA,ANKRD55
ENSG00000249697,0,NA,NA,NA,NA,NA,RP11-155L15.1
ENSG00000248727,0.22776943333232794,-3.087941346914163,3.1947087845834856,-0.9665799154575391,0.33375407896271236,NA,CTC-236F12.4
ENSG00000225940,0.01659043737072061,-3.0384512339501195,3.2365212264338385,-0.9388015777971701,0.34783262869452214,NA,AC022431.2
ENSG00000228650,0,NA,NA,NA,NA,NA,AC008940.1
ENSG00000237705,0.012342240880317734,-2.087770769299061,3.208213186021139,-0.6507581161987358,0.5152026411399608,NA,AC008937.2
ENSG00000225230,0.07041555887440945,-2.6218492651853094,3.2064526290538526,-0.8176790891680674,0.4135404537403485,NA,AC008937.3
ENSG00000271828,0.5198925500249029,-1.741568181404663,2.0747546370160705,-0.8394092247502581,0.4012397090741631,NA,CTD-2310F14.1
ENSG00000235635,0,NA,NA,NA,NA,NA,AC016644.1
ENSG00000250961,0,NA,NA,NA,NA,NA,CTD-2023N9.1
ENSG00000169067,0,NA,NA,NA,NA,NA,ACTBL2
ENSG00000248294,0,NA,NA,NA,NA,NA,CTD-2023N9.2
ENSG00000249436,0,NA,NA,NA,NA,NA,CTD-2023N9.3
ENSG00000249198,0,NA,NA,NA,NA,NA,RP11-772C9.1
ENSG00000249584,0,NA,NA,NA,NA,NA,RP11-478P10.1
ENSG00000248132,0,NA,NA,NA,NA,NA,CTD-2037L6.2
ENSG00000250127,0,NA,NA,NA,NA,NA,CTD-2117L12.1
ENSG00000152932,1.4537022998731324,-0.06446929400298711,1.57603915471798,-0.04090589615746151,0.9673709169296146,NA,RAB3C
ENSG00000248475,0.2653343981744921,-3.8720396766395857,3.2259036990287258,-1.200296114792702,0.23002435814824804,NA,RP11-479O16.1
ENSG00000248733,0,NA,NA,NA,NA,NA,CTD-2176I21.2
ENSG00000247345,0.16343648096165916,-0.9228256689806432,3.147641049219549,-0.29318008456188355,0.7693845058138211,NA,RP11-266N13.2
ENSG00000248935,0,NA,NA,NA,NA,NA,CTD-2254N19.1
ENSG00000224838,0,NA,NA,NA,NA,NA,FKSG52
ENSG00000152931,0.45502668182101474,-1.285975499564076,2.493993490339319,-0.5156290521789266,0.606113515347159,NA,PART1
ENSG00000035499,0.5737057921727629,0.51037078525505,2.237759992721806,0.22807217347481565,0.8195901323756335,NA,DEPDC1B
ENSG00000272308,0.5254407366534168,-0.4526833816184696,2.2738714002760396,-0.19908046759527187,0.8421998000104095,NA,RP11-231G3.1
ENSG00000233847,0,NA,NA,NA,NA,NA,AC104113.3
ENSG00000269267,0,NA,NA,NA,NA,NA,AC008498.1
ENSG00000251279,0.02614424796028675,-2.3557762625565855,3.2103555565515496,-0.7338054059928106,0.4630673453117817,NA,CTC-436P18.1
ENSG00000249279,0.02614424796028675,-2.3557762625565855,3.2103555565515496,-0.7338054059928106,0.4630673453117817,NA,CTC-436P18.3
ENSG00000178722,0,NA,NA,NA,NA,NA,C5orf64
ENSG00000248529,0,NA,NA,NA,NA,NA,RP11-2O17.2
ENSG00000251575,0,NA,NA,NA,NA,NA,CTD-2170G1.2
ENSG00000248199,0,NA,NA,NA,NA,NA,CTD-2244C20.2
ENSG00000268942,0.01659043737072061,-3.0384512339501195,3.2365212264338385,-0.9388015777971701,0.34783262869452214,NA,CKS1B
ENSG00000186105,0.5386315397343683,1.2229969306462611,2.6956719134163243,0.4536890875181884,NA,NA,LRRC70
ENSG00000178394,0,NA,NA,NA,NA,NA,HTR1A
ENSG00000164197,0.03208375290371467,-1.6672883031571946,3.195527457274613,-0.5217568384091382,0.6018396448097918,NA,RNF180
ENSG00000186479,0,NA,NA,NA,NA,NA,RGS7BP
ENSG00000145642,0,NA,NA,NA,NA,NA,FAM159B
ENSG00000272370,0.0522884959205735,-2.0628229918770917,3.1949698918110183,-0.6456470832993713,0.5185079377919366,NA,RP11-307L14.1
